RoboDragons,Timestamp,PlaceX,PlaceY,BallX,BallY
6895,1562407316.7506,4.975,4.29,4.9915419921875,4.138880859375
6896,1562407316.762344,4.975,4.29,4.9915419921875,4.138880859375
6897,1562407316.763091,4.975,4.29,4.9915419921875,4.138880859375
6898,1562407316.763108,4.975,4.29,4.9915419921875,4.138880859375
6899,1562407316.765758,4.975,4.29,4.9915419921875,4.138880859375
6900,1562407316.765781,4.975,4.29,4.99245068359375,4.1402509765625
6901,1562407316.775517,4.975,4.29,4.99245068359375,4.1402509765625
6902,1562407316.775538,4.975,4.29,4.99245068359375,4.1402509765625
6903,1562407316.778782,4.975,4.29,4.99245068359375,4.1402509765625
6904,1562407316.778809,4.975,4.29,4.9903603515625,4.1381328125
6905,1562407316.787592,4.975,4.29,4.9903603515625,4.1381328125
6906,1562407316.788821,4.975,4.29,4.9903603515625,4.1381328125
6907,1562407316.788844,4.975,4.29,4.9903603515625,4.1381328125
6908,1562407316.791395,4.975,4.29,4.9903603515625,4.1381328125
6909,1562407316.791439,4.975,4.29,4.99212109375,4.14493896484375
6910,1562407316.800361,4.975,4.29,4.99212109375,4.14493896484375
6911,1562407316.800391,4.975,4.29,4.98959375,4.14310986328125
6912,1562407316.802099,4.975,4.29,4.98959375,4.14310986328125
6913,1562407316.80213,4.975,4.29,4.98959375,4.14310986328125
6914,1562407316.812868,4.975,4.29,4.98959375,4.14310986328125
6915,1562407316.814848,4.975,4.29,4.98959375,4.14310986328125
6916,1562407316.814873,4.975,4.29,4.9923583984375,4.14663134765625
6917,1562407316.815582,4.975,4.29,4.9923583984375,4.14663134765625
6918,1562407316.815611,4.975,4.29,4.9923583984375,4.14663134765625
6919,1562407316.826387,4.975,4.29,4.9923583984375,4.14663134765625
6920,1562407316.826408,4.975,4.29,4.98830810546875,4.14397314453125
6921,1562407316.829984,4.975,4.29,4.98830810546875,4.14397314453125
6922,1562407316.830011,4.975,4.29,4.98830810546875,4.14397314453125
6923,1562407316.838091,4.975,4.29,4.98830810546875,4.14397314453125
6924,1562407316.840206,4.975,4.29,4.98830810546875,4.14397314453125
6925,1562407316.840229,4.975,4.29,4.9886904296875,4.142173828125
6926,1562407316.844164,4.975,4.29,4.9886904296875,4.142173828125
6927,1562407316.844192,4.975,4.29,4.9886904296875,4.142173828125
6928,1562407316.855909,4.975,4.29,4.9886904296875,4.142173828125
6929,1562407316.855937,4.975,4.29,4.98848583984375,4.1425068359375
6930,1562407316.85821,4.975,4.29,4.98848583984375,4.1425068359375
6931,1562407316.858238,4.975,4.29,4.98848583984375,4.1425068359375
6932,1562407316.863315,4.975,4.29,4.98848583984375,4.1425068359375
6933,1562407316.871219,4.975,4.29,4.98848583984375,4.1425068359375
6934,1562407316.8719,4.975,4.29,4.98848583984375,4.1425068359375
6935,1562407316.871268,4.975,4.29,4.98848583984375,4.1425068359375
6936,1562407316.871932,4.975,4.29,4.990701171875,4.14776416015625
6937,1562407316.883784,4.975,4.29,4.990701171875,4.14776416015625
6938,1562407316.883785,4.975,4.29,4.990701171875,4.14776416015625
6939,1562407316.885807,4.975,4.29,4.990701171875,4.14776416015625
6940,1562407316.885852,4.975,4.29,4.987083984375,4.1472275390625
6941,1562407316.888592,4.975,4.29,4.987083984375,4.1472275390625
6942,1562407316.897311,4.975,4.29,4.987083984375,4.1472275390625
6943,1562407316.897341,4.975,4.29,4.987083984375,4.1472275390625
